0,55.4724499,10.3262874,23.66,328
1,55.4724825,10.3262280,24.08,326
2,55.4724966,10.3262631,34.47,326
3,55.4724919,10.3262469,27.48,327
4,55.4724887,10.3262424,27.34,326
5,55.4724609,10.3262548,27.34,326
6,55.4731449,10.3255558,74.37,328
7,55.4724655,10.3262899,17.37,329
8,55.4724469,10.3262770,24.52,331
9,55.4724484,10.3262600,25.14,329
